optimizer,beta1,rho,fixed_beta,step,train_loss,val_loss,val_loss_x,val_loss_z,val_loss_y,beta_t,lr,step_time,tokens_per_sec,elapsed_s,best_val_loss,update_cosine_similarity,z_x_distance,y_x_distance,y_z_distance,y_x_expected_distance,y_z_expected_distance,amuse_y_reconstruction_error
torch_muon,nan,nan,nan,5000,1.2440482378005981,1.5401716232299805,1.5401716232299805,nan,nan,nan,0.004294043685204651,0.01399423400289379,543772.938133607,75.32555801799754,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,5500,1.2321748733520508,1.5426336526870728,1.5426336526870728,nan,nan,nan,0.004093606831331269,0.01441437399626011,544711.5680814107,82.71533530799934,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,6000,1.218654751777649,1.5417191982269287,1.5417191982269287,nan,nan,nan,0.0038750000000000004,0.013759194996964652,545007.7079978498,90.1858804539952,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,6500,1.2028634548187256,1.5546271800994873,1.5546271800994873,nan,nan,nan,0.0036411794735881032,0.013974624998809304,545996.0016694262,97.52452369099774,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,7000,1.1887892484664917,1.557857632637024,1.557857632637024,nan,nan,nan,0.0033953072735999536,0.014196817995980382,545653.7788528306,105.0922805309965,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,7500,1.1833370923995972,1.55649733543396,1.55649733543396,nan,nan,nan,0.0031407083997505936,0.01381398800003808,546393.3569488038,112.44646227599878,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,8000,1.171888828277588,1.5500249862670898,1.5500249862670898,nan,nan,nan,0.0028808258650485706,0.014336722997541074,546197.0520077947,119.98600094799622,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,8500,1.1633565425872803,1.5589967966079712,1.5589967966079712,nan,nan,nan,0.00261917413495143,0.014014568994753063,546897.6374170633,127.32181533799303,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,9000,1.151158094406128,1.5564597845077515,1.5564597845077515,nan,nan,nan,0.002359291600249407,0.013473701998009346,546931.1113522995,134.80308300199977,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,9500,1.1341650485992432,1.566253423690796,1.566253423690796,nan,nan,nan,0.0021046927264000478,0.013950165004644077,547504.8188769948,142.14304115099367,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,10000,1.1221427917480469,1.5671426057815552,1.5671426057815552,nan,nan,nan,0.0018588205264118973,0.014374073994986247,547644.5798218875,149.58606917399447,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,10500,1.1047427654266357,1.5817625522613525,1.5817625522613525,nan,nan,nan,0.0016250000000000006,0.013775426006759517,547907.250014745,156.9900745019986,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,11000,1.0947840213775635,1.6005020141601562,1.6005020141601562,nan,nan,nan,0.0014063931686687317,0.014167413995892275,547926.9757020526,164.45987147199776,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,11500,1.078197717666626,1.6063047647476196,1.6063047647476196,nan,nan,nan,0.0012059563147953497,0.01364377199934097,548251.7248064465,171.83347673599928,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,12000,1.0671062469482422,1.611520767211914,1.611520767211914,nan,nan,nan,0.0010264000029822997,0.014269824998336844,548404.6350168866,179.2545024659994,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,12500,1.0613973140716553,1.6200004816055298,1.6200004816055298,nan,nan,nan,0.0008701524243208934,0.013741037000727374,548411.074122302,186.72124767700006,1.5388906002044678,nan,nan,nan,nan,nan,nan,nan
