optimizer,beta1,rho,fixed_beta,step,train_loss,val_loss,val_loss_x,val_loss_z,val_loss_y,beta_t,lr,step_time,tokens_per_sec,elapsed_s,best_val_loss,update_cosine_similarity,z_x_distance,y_x_distance,y_z_distance,y_x_expected_distance,y_z_expected_distance,amuse_y_reconstruction_error
adamw,nan,nan,nan,0,4.410679340362549,4.4163432121276855,4.4163432121276855,nan,nan,nan,0.001,nan,0.0,0.5230263699995703,4.4163432121276855,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,500,1.910562515258789,2.000044345855713,2.000044345855713,nan,nan,nan,0.001,0.012637846004508901,562484.6597968377,7.281976367994503,2.000044345855713,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,1000,1.5963490009307861,1.773254156112671,1.773254156112671,nan,nan,nan,0.001,0.012719139995169826,584921.7116135916,14.005293079993862,1.773254156112671,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,1500,1.4745781421661377,1.6805204153060913,1.6805204153060913,nan,nan,nan,0.001,0.012741995000396855,592153.110238733,20.751389779994497,1.6805204153060913,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,2000,1.405678629875183,1.6106231212615967,1.6106231212615967,nan,nan,nan,0.001,0.01255393099563662,594988.8952179654,27.53664838399709,1.6106231212615967,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,2500,1.3631747961044312,1.5833380222320557,1.5833380222320557,nan,nan,nan,0.001,0.012761755999235902,596785.9871066009,34.317159655998694,1.5833380222320557,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,3000,1.3277865648269653,1.5579330921173096,1.5579330921173096,nan,nan,nan,0.001,0.012733964002109133,597681.0934446311,41.11891821499739,1.5579330921173096,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,3500,1.3005383014678955,1.543864369392395,1.543864369392395,nan,nan,nan,0.001,0.012619675006135367,598576.1969213019,47.900334405996546,1.543864369392395,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,4000,1.284285306930542,1.5432713031768799,1.5432713031768799,nan,nan,nan,0.001,0.01273869100259617,599155.0911941108,54.69034725999518,1.5432713031768799,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,4500,1.2692077159881592,1.5451949834823608,1.5451949834823608,nan,nan,nan,0.001,0.012939126005221624,599340.8462542016,61.50757157699991,1.5432713031768799,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,5000,1.2542864084243774,1.5377665758132935,1.5377665758132935,nan,nan,nan,0.001,0.012870278995251283,599307.6235077755,68.34553473599954,1.5377665758132935,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,5500,1.2379223108291626,1.535766363143921,1.535766363143921,nan,nan,nan,0.001,0.012860067996371072,599341.4848557066,75.17584071599413,1.535766363143921,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,6000,1.2259827852249146,1.5347522497177124,1.5347522497177124,nan,nan,nan,0.001,0.012888855999335647,599283.8579770855,82.01789410099445,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,6500,1.2090431451797485,1.5490952730178833,1.5490952730178833,nan,nan,nan,0.001,0.012803010002244264,599189.6058705362,88.86669507999613,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,7000,1.1988059282302856,1.548526644706726,1.548526644706726,nan,nan,nan,0.001,0.012938612002471928,599078.0112453898,95.72042192099616,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,7500,1.2002770900726318,1.5422762632369995,1.5422762632369995,nan,nan,nan,0.001,0.012811651999072637,599161.7758586173,102.54325705600058,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,8000,1.1903486251831055,1.5363056659698486,1.5363056659698486,nan,nan,nan,0.001,0.012935082995682023,599155.973242711,109.38053349499387,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,8500,1.1862431764602661,1.5455533266067505,1.5455533266067505,nan,nan,nan,0.001,0.012855004002631176,599113.9893394803,116.22496092399524,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,9000,1.1746875047683716,1.5479339361190796,1.5479339361190796,nan,nan,nan,0.001,0.012950476004334632,599041.0622095168,123.0767048389971,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,9500,1.1668980121612549,1.5581201314926147,1.5581201314926147,nan,nan,nan,0.001,0.012894161998701748,599001.8080179977,129.9228131839991,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,10000,1.1581381559371948,1.5546375513076782,1.5546375513076782,nan,nan,nan,0.001,0.012984666995180305,598816.303275708,136.80322254399653,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,10500,1.1463403701782227,1.5604515075683594,1.5604515075683594,nan,nan,nan,0.001,0.012918264001200441,598651.3385461115,143.68296612999984,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,11000,1.1467533111572266,1.5752506256103516,1.5752506256103516,nan,nan,nan,0.001,0.013021498001762666,598495.9057711543,150.56410433400015,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,11500,1.1390247344970703,1.5768203735351562,1.5768203735351562,nan,nan,nan,0.001,0.012969688003067859,598429.8435205665,157.42530393500056,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,12000,1.1291290521621704,1.5803488492965698,1.5803488492965698,nan,nan,nan,0.001,0.012839682996855117,598373.777656764,164.2852739719965,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,12500,1.1305668354034424,1.5721871852874756,1.5721871852874756,nan,nan,nan,0.001,0.012968759998329915,598299.7880231359,171.15165682799852,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,13000,1.1295721530914307,1.6007328033447266,1.6007328033447266,nan,nan,nan,0.001,0.012944073998369277,598156.3708128774,178.04040079900005,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,13500,1.1197102069854736,1.586296796798706,1.586296796798706,nan,nan,nan,0.001,0.013001751001866069,598016.1326965928,184.93146581399924,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,14000,1.119261384010315,1.5867016315460205,1.5867016315460205,nan,nan,nan,0.001,0.012987734000489581,597875.8638689847,191.8257734269937,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,14500,1.1142404079437256,1.5969582796096802,1.5969582796096802,nan,nan,nan,0.001,0.012971787997230422,597741.4218977587,198.72137959399697,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
adamw,nan,nan,nan,15000,1.1031618118286133,1.6143642663955688,1.6143642663955688,nan,nan,nan,0.001,0.012954252000781707,597617.6333484772,205.61642284799746,1.5347522497177124,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,0,4.410679340362549,4.4163432121276855,4.4163432121276855,nan,nan,nan,0.001,nan,0.0,0.40633127000182867,4.4163432121276855,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,500,2.362128496170044,2.387317180633545,2.387317180633545,nan,nan,nan,0.001,0.013823319000948686,523364.2643172542,7.826289029006148,2.387317180633545,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,1000,1.885758399963379,1.9931007623672485,1.9931007623672485,nan,nan,nan,0.001,0.013772169993899297,540687.7825973402,15.15107288100262,1.9931007623672485,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,1500,1.6283740997314453,1.7961018085479736,1.7961018085479736,nan,nan,nan,0.001,0.013741137001488823,546706.7181972981,22.47640204700292,1.7961018085479736,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,2000,1.4953854084014893,1.6791503429412842,1.6791503429412842,nan,nan,nan,0.001,0.013854164004442282,549760.4567456521,29.80207070000324,1.6791503429412842,nan,nan,nan,nan,nan,nan,nan
torch_muon,nan,nan,nan,2500,1.4258195161819458,1.6193583011627197,1.6193583011627197,nan,nan,nan,0.001,0.013775393003015779,551577.3215104908,37.129880438005785,1.6193583011627197,nan,nan,nan,nan,nan,nan,nan
