optimizer,candidate,best_val_loss,best_train_loss,best_step,final_val_loss,final_train_loss,final_step,elapsed_s
adamw,"adamw,lr=0.005,wd=0.1,warmup=1500,min=0.1",1.5316320657730103,1.2772490978240967,3500,1.87308669090271,0.8881608843803406,15000,214.78117842199572
torch_muon,"torch_muon,lr=0.005,other_lr=0.001,wd=0.1,warmup=1500,min=0.1",1.5388906002044678,1.2812163829803467,3500,1.659507155418396,1.0214402675628662,15000,223.80267863799963
